wt.pred[40]	10600001	10625000
wt.pred[41]	10625001	10650000
wt.pred[42]	10650001	10675000
wt.pred[43]	10675001	10700000
wt.pred[44]	10700001	10725000
wt.pred[45]	10725001	10750000
wt.pred[46]	10750001	10775000
wt.pred[47]	10775001	10800000
wt.pred[48]	10800001	10825000
wt.pred[49]	10825001	10850000
wt.pred[50]	10850001	10875000
wt.pred[51]	10875001	10900000
wt.pred[52]	10900001	10925000
wt.pred[53]	10925001	10950000
wt.pred[54]	10950001	10975000
wt.pred[55]	10975001	11000000
wt.pred[56]	11000001	11025000
wt.pred[57]	11025001	11050000
wt.pred[58]	11050001	11075000
wt.pred[59]	11075001	11100000
wt.pred[60]	11100001	11125000
wt.pred[61]	11125001	11150000
wt.pred[62]	11150001	11175000
wt.pred[63]	11175001	11200000
wt.pred[64]	11200001	11225000
wt.pred[65]	11225001	11250000
wt.pred[66]	11250001	11275000
wt.pred[67]	11275001	11300000
wt.pred[68]	11300001	11325000
wt.pred[69]	11325001	11350000
wt.pred[70]	11350001	11375000
wt.pred[71]	11375001	11400000
wt.pred[72]	11400001	11425000
wt.pred[73]	11425001	11450000
wt.pred[74]	11450001	11475000
wt.pred[75]	11475001	11500000
wt.pred[76]	11500001	11525000
wt.pred[77]	11525001	11550000
wt.pred[78]	11550001	11575000
wt.pred[79]	11575001	11600000
wt.pred[80]	11600001	11625000
wt.pred[81]	11625001	11650000
wt.pred[82]	11650001	11675000
wt.pred[83]	11675001	11700000
wt.pred[84]	11700001	11725000
wt.pred[85]	11725001	11750000
wt.pred[86]	11750001	11775000
wt.pred[87]	11775001	11800000
wt.pred[88]	11800001	11825000
wt.pred[89]	11825001	11850000
wt.pred[90]	11850001	11875000
wt.pred[91]	11875001	11900000
wt.pred[92]	11900001	11925000
wt.pred[93]	11925001	11950000
wt.pred[94]	11950001	11975000
wt.pred[95]	11975001	12000000
wt.pred[96]	12000001	12025000
wt.pred[97]	12025001	12050000
wt.pred[98]	12050001	12075000
wt.pred[99]	12075001	12100000
wt.pred[100]	12100001	12125000
wt.pred[101]	12125001	12150000
wt.pred[102]	12150001	12175000
wt.pred[103]	12175001	12200000
wt.pred[104]	12200001	12225000
wt.pred[105]	12225001	12250000
wt.pred[106]	12250001	12275000
wt.pred[107]	12275001	12300000
wt.pred[108]	12300001	12325000
wt.pred[109]	12325001	12350000
wt.pred[110]	12350001	12375000
wt.pred[111]	12375001	12400000
wt.pred[112]	12400001	12425000
wt.pred[113]	12425001	12450000
wt.pred[114]	12450001	12475000
wt.pred[115]	12475001	12500000
wt.pred[116]	12500001	12525000
wt.pred[117]	12525001	12550000
wt.pred[118]	12550001	12575000
wt.pred[119]	12575001	12600000
wt.pred[120]	12600001	12625000
wt.pred[121]	12625001	12650000
wt.pred[122]	12650001	12675000
wt.pred[123]	12675001	12700000
wt.pred[124]	12700001	12725000
wt.pred[125]	12725001	12750000
wt.pred[126]	12750001	12775000
wt.pred[127]	12775001	12800000
wt.pred[128]	12800001	12825000
wt.pred[129]	12825001	12850000
wt.pred[130]	12850001	12875000
wt.pred[131]	12875001	12900000
wt.pred[132]	12900001	12925000
wt.pred[133]	12925001	12950000
wt.pred[134]	12950001	12975000
wt.pred[135]	12975001	13000000
wt.pred[136]	13000001	13025000
wt.pred[137]	13025001	13050000
wt.pred[138]	13050001	13075000
wt.pred[139]	13075001	13100000
wt.pred[140]	13100001	13125000
wt.pred[141]	13125001	13150000
wt.pred[142]	13150001	13175000
wt.pred[143]	13175001	13200000
wt.pred[144]	13200001	13225000
wt.pred[145]	13225001	13250000
wt.pred[146]	13250001	13275000
wt.pred[147]	13275001	13300000
wt.pred[148]	13300001	13325000
wt.pred[149]	13325001	13350000
wt.pred[150]	13350001	13375000
wt.pred[151]	13375001	13400000
wt.pred[152]	13400001	13425000
wt.pred[153]	13425001	13450000
wt.pred[154]	13450001	13475000
wt.pred[155]	13475001	13500000
wt.pred[156]	13500001	13525000
wt.pred[157]	13525001	13550000
wt.pred[158]	13550001	13575000
wt.pred[159]	13575001	13600000
wt.pred[160]	13600001	13625000
wt.pred[161]	13625001	13650000
wt.pred[162]	13650001	13675000
wt.pred[163]	13675001	13700000
wt.pred[164]	13700001	13725000
wt.pred[165]	13725001	13750000
wt.pred[166]	13750001	13775000
wt.pred[167]	13775001	13800000
wt.pred[168]	13800001	13825000
wt.pred[169]	13825001	13850000
wt.pred[170]	13850001	13875000
wt.pred[171]	13875001	13900000
wt.pred[172]	13900001	13925000
wt.pred[173]	13925001	13950000
wt.pred[174]	13950001	13975000
wt.pred[175]	13975001	14000000
wt.pred[176]	14000001	14025000
wt.pred[177]	14025001	14050000
wt.pred[178]	14050001	14075000
wt.pred[179]	14075001	14100000
wt.pred[180]	14100001	14125000
wt.pred[181]	14125001	14150000
wt.pred[182]	14150001	14175000
wt.pred[183]	14175001	14200000
wt.pred[184]	14200001	14225000
wt.pred[185]	14225001	14250000
wt.pred[186]	14250001	14275000
wt.pred[187]	14275001	14300000
wt.pred[188]	14300001	14325000
wt.pred[189]	14325001	14350000
wt.pred[190]	14350001	14375000
